Label,X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z)
2,-510.188569,0.745906,62.595876,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
17,-62.9724,0.749372,12.678909,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
3,1037.961148,0.748143,-12.416612,0.864393,-0.894382541,1.034694336,-1.16,-1.118089804,0.966469
5,88.707889,0.754196,113.770056,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
4,819.238053,0.658266,13.380508,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
17,102.705219,0.749372,10.838087,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
8,-68.618624,0.746084,-2.014915,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344
10,127.077215,0.680672,-61.629043,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
16,702.569313,0.696091,-33.246352,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
2,11.952986,0.745906,41.673734,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
2,345.639476,0.745906,28.302961,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
14,-229.136957,0.746095,-164.828299,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
0,332.206917,0.746279,39.824491,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
15,1024.917681,0.744693,40.97281,1.106484,1.08319212,-0.978949646,-0.904,0.923197263,-1.021503
5,482.148656,0.754196,67.146722,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
10,214.511046,0.680672,-55.773299,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
3,1051.896641,0.748635,-7.36174,-0.175973,-0.165055255,-0.937957841,5.68,-6.058577168,-1.066146
-1,-337.483385,0.746216,-3.484372,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
3,1051.06156,0.74829,-4.438472,-0.525383,-0.5204079,-0.990530528,1.9,-1.921569598,-1.00956
9,0.804423,0.749374,-45.388731,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
1,-40.306536,0.745381,76.393696,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193
16,842.464266,0.696091,-19.510572,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
13,-476.491885,0.744162,-96.611984,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
-1,-326.237259,0.746216,-3.452936,-1.60659,357.8151448,222.7171492,0.622,0.002794739,0.00449
14,818.822713,0.746095,-28.997316,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
5,780.842463,0.754196,31.751049,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
1,-224.869148,0.745381,89.30985,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
7,26.886493,0.744838,82.455443,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205
-1,-358.369048,0.746216,-3.542755,-1.606589,357.814922,222.7171492,0.622,0.002794741,0.00449
-1,-380.8613,0.746216,-3.605628,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
8,395.327763,0.746084,-1.014078,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
16,554.540933,0.696091,-47.780723,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
9,308.974351,0.749374,-31.870782,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
5,307.107662,0.754196,87.889348,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
2,672.410185,0.745906,15.209302,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
16,-392.190025,0.696091,-140.736812,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
3,1045.575649,0.748393,-15.002352,0.985512,2.362074958,-2.396799793,-1.01,0.42335659,-0.417223
7,572.362914,0.744838,38.483024,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
6,1057.795764,0.74557,-48.698283,1.701498,8.639457717,-5.077559725,-0.588,0.115748006,-0.196945
4,336.84416,0.658266,41.344767,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
14,-338.601254,0.746095,-179.016482,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
15,1021.326806,0.744943,20.398563,0.08739,0.050693872,-0.58008779,-11.4,19.72625014,-1.723877
0,153.816163,0.746279,49.701475,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
-1,342.103942,0.746216,-1.5847,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
12,1039.180964,0.74394,0.377291,-0.982003,-1.236457246,-1.259117585,1.02,-0.808762295,-0.794207
12,1037.239984,0.744254,2.26166,-0.747514,-0.593252838,-0.793634417,1.34,-1.685621942,-1.260026
13,974.065211,0.744162,-4.084713,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
2,850.491576,0.745906,8.073604,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
13,760.496734,0.744162,-17.707691,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
13,164.213546,0.744162,-55.743048,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
6,1024.279595,0.743859,-47.835703,1.31683,-1.742617731,1.323342976,-0.759,-0.57384932,0.755662
12,1046.776682,0.744983,-0.948192,-1.380445,2.880680206,2.086776515,0.724,0.347140234,0.479208
5,-307.94464,0.754196,160.773989,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
4,55.58977,0.658266,57.649016,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
9,740.725114,0.749374,-12.931929,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
6,1028.436612,0.745382,-0.674883,-1.659519,6.075574967,3.661045741,0.603,0.164593476,0.273146
-1,494.729937,0.746216,-1.15806,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
-1,359.776425,0.746216,-1.5353,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
16,409.765924,0.696091,-61.995658,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
7,331.567016,0.744838,57.894272,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
10,1042.365967,0.680766,-0.044692,-1.759084,8.97208026,5.100427416,0.568,0.111456872,0.196062
3,1038.90196,0.748126,-1.310079,-0.979123,1.18132724,1.206515667,1.02,0.846505495,0.828833
-1,-355.155869,0.746216,-3.533773,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
10,137.783398,0.680672,-60.912013,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505
14,962.092161,0.746095,-10.427488,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
16,-429.603791,0.696091,-144.410334,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
10,-381.466494,0.680672,-95.687962,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
-1,216.789966,0.746216,-1.934994,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
7,-141.834442,0.744838,96.056522,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
8,-161.089038,0.746084,-2.214395,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
16,-302.722323,0.696091,-131.952302,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
15,1063.03742,0.746535,5.766531,-0.825866,0.674168622,0.816317201,1.21,1.48330843,1.225014
13,716.074491,0.744162,-20.541271,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
0,205.455573,0.746279,46.842356,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
5,-78.303702,0.754196,133.561186,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
5,173.819565,0.754196,103.684192,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
2,171.015976,0.745906,35.300101,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
4,-97.821715,0.658266,66.542243,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
12,1051.652913,0.745897,7.942383,0.159327,-0.136005115,0.853622518,-6.28,-7.352664646,1.171478
14,756.041719,0.746095,-37.134656,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
5,-423.568049,0.754196,174.47554,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
15,1021.047533,0.744734,17.219053,0.058017,0.033914861,-0.584567648,-17.2,29.48559905,-1.710666
16,627.741781,0.696091,-40.593397,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
16,494.35357,0.696091,-53.690303,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
-1,-305.351597,0.746216,-3.394553,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
1,403.353589,0.745381,45.345248,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193
13,-286.843077,0.744162,-84.514779,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
8,-148.334499,0.746084,-2.186881,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
3,1051.855469,0.748573,-7.063638,-0.228386,-0.216109265,-0.946245676,4.38,-4.627288888,-1.056808
6,1038.824394,0.746464,-49.799268,1.708517,24.32883832,-14.23974027,-0.585,0.041103483,-0.070226
8,-71.807259,0.746084,-2.021794,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
8,-39.92091,0.746084,-1.953008,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
15,1029.374071,0.742304,43.618192,1.554964,4.292065981,-2.760234951,-0.643,0.232988031,-0.362288
2,352.555259,0.745906,28.025846,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
16,391.872384,0.696091,-63.75256,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
5,21.2609,0.754196,121.762628,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
3,1046.561161,0.748301,-14.585129,1.004609,1.98130537,-1.972215429,-0.995,0.504717756,-0.507044
14,746.383104,0.746095,-38.386554,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
-1,809.621464,0.746216,-0.277833,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
9,179.13626,0.749374,-37.566161,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
-1,-48.297289,0.746216,-2.676001,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
3,1051.119078,0.748861,-10.654458,0.528133,0.383543866,-0.726225906,-1.89,2.607263701,-1.376982
-1,326.038047,0.746216,-1.62961,-1.606589,357.814922,222.7171492,0.622,0.002794741,0.00449
11,-548.663407,0.750461,-49.082379,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
10,187.745587,0.680672,-57.565873,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
16,-458.88413,0.696091,-147.285265,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
5,-190.71535,0.754196,146.882138,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
14,-52.062358,0.746095,-141.876827,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
-1,844.966432,0.746216,-0.179032,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
1,-153.883528,0.745381,84.342098,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
5,890.042349,0.754196,18.810695,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299
8,79.652902,0.746084,-1.69506,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
6,1018.904516,0.74603,-22.862054,0.082967,-0.048242686,0.58146837,-12.1,-20.72853062,1.719784
0,1031.686431,0.746279,1.096325,-1.564813,-18.06296822,-11.54321201,0.639,-0.055361887,-0.086631
0,-256.169603,0.746279,72.401211,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
12,1051.339364,0.745272,8.868278,0.351444,-0.264943019,0.753869802,-2.85,-3.77439649,1.326489
10,52.133932,0.680672,-66.648252,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
1,-304.72797,0.745381,94.898571,-1.774641,-14.28938024,-8.051983606,0.563,-0.069982041,-0.124193
15,1059.554166,0.743598,1.977172,-1.337671,1.895459131,1.416984544,0.748,0.527576661,0.705724
9,-432.510653,0.749374,-64.396202,1476.625567,22.86662421,-0.01548573,-0.000677,0.04373186,-64.575582
7,49.819436,0.744838,80.606753,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
16,949.825509,0.696091,-8.96916,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719
7,-117.263432,0.744838,94.075783,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
-1,165.379105,0.746216,-2.078705,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
0,715.590534,0.746279,18.597646,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633
14,-79.428433,0.746095,-145.423873,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
13,224.01272,0.744162,-51.928614,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
3,1038.832639,0.748765,-13.358851,1.08141,-1.242637207,1.149089806,-0.925,-0.804740108,0.870254
1,862.985478,0.745381,13.179056,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193
16,313.79148,0.696091,-71.419041,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
16,370.725472,0.696091,-65.828898,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
12,1047.259261,0.744716,-0.622036,-1.36102,2.263541551,1.663121446,0.735,0.441785573,0.601279
1,886.055805,0.745381,11.564536,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
13,83.911799,0.744162,-60.865288,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
17,695.321315,0.749372,4.253606,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
2,841.846848,0.745906,8.419997,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
15,1065.111641,0.744885,20.692162,-0.096207,0.055542149,0.577319207,10.4,18.0043448,1.732144
0,102.176716,0.746279,52.56061,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
10,-479.606508,0.680672,-102.260736,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
10,500.009268,0.680672,-36.652502,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
3,1042.542836,0.748435,0.509519,-0.995094,2.803271207,2.81709186,1.0,0.356726098,0.354976
3,1036.606072,0.748849,-4.204551,-0.517825,0.376378826,0.726845606,1.93,2.656897601,1.375808
1,-528.332673,0.745381,110.546988,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
3,1035.781513,0.74883,-6.638528,0.026645,-0.023990866,0.900389058,-37.5,-41.68252956,1.110631
13,628.938552,0.744162,-26.099446,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
1,781.352015,0.745381,18.89197,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
6,1059.494809,0.745382,-48.495553,1.659538,6.076267401,-3.661421071,-0.603,0.164574719,-0.273118
7,-159.853182,0.744838,97.509065,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
17,128.194083,0.749372,10.554883,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
6,1045.683299,0.74603,0.475084,-1.719783,20.72876841,12.0531302,0.581,0.048242133,0.082966
12,1035.93033,0.746996,6.326667,0.182056,0.166013758,-0.911882929,-5.49,6.023597135,-1.096632
0,560.672267,0.746279,27.17502,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
8,57.332457,0.746084,-1.74321,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344
5,114.40198,0.754196,110.725267,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
2,585.962907,0.745906,18.673233,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
17,204.660676,0.749372,9.705273,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
7,544.515769,0.744838,40.727862,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
8,-59.05272,0.746084,-1.99428,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
16,-83.119781,0.696091,-110.390322,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
9,-419.996138,0.749374,-63.84725,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
13,902.306203,0.744162,-8.662034,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983
3,1046.796437,0.748286,-14.487474,1.011211,1.898823764,-1.877772061,-0.989,0.526641819,-0.532546
-1,558.993514,0.746216,-0.978422,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
8,-406.613931,0.746084,-2.744048,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
3,1048.148711,0.749234,-0.594086,-1.329791,-1.974287178,-1.484659753,0.752,-0.506511926,-0.673555
14,-111.623814,0.746095,-149.596868,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
6,1040.528074,0.746214,-49.717203,1.714367,22.21977837,-12.96092282,-0.583,0.045004949,-0.077155
11,532.524135,0.750461,-15.473703,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
0,216.40941,0.746279,46.235867,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
1,-196.4749,0.745381,87.322749,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
7,185.779024,0.744838,69.646661,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
9,25.833453,0.749374,-44.290826,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
2,292.042165,0.745906,30.450598,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
1,-27.884053,0.745381,75.524339,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
5,226.813627,0.754196,97.404314,-1.60588,-8.438675775,-5.254860746,0.623,-0.118502005,-0.1903
1,916.224693,0.745381,9.453242,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
1,928.647177,0.745381,8.583885,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
17,645.93664,0.749372,4.802313,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
0,737.49817,0.746279,17.384683,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633
5,522.295673,0.754196,62.389239,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
5,87.102008,0.754196,113.960355,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
9,571.779163,0.749374,-20.342785,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
7,436.403325,0.744838,49.443116,-1.638067,-12.40489966,-7.572889057,0.61,-0.080613308,-0.13205
14,104.085242,0.746095,-121.637802,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
4,769.805463,0.658266,16.246103,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
0,214.84456,0.746279,46.322515,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
7,-308.917309,0.744838,109.525552,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
14,409.941367,0.746095,-81.994351,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
11,471.131783,0.750461,-17.382082,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
8,-118.042466,0.746084,-2.121534,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
6,1019.171442,0.745936,-28.047452,0.095872,-0.055370964,0.577550941,-10.4,-18.06000709,1.731449
14,76.719168,0.746095,-125.184848,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
-1,634.503217,0.746216,-0.767347,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
9,39.912282,0.749374,-43.673255,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
11,-103.568851,0.750461,-35.246631,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
10,-263.698477,0.680672,-87.800633,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
8,612.154941,0.746084,-0.546332,-1.594317,463.4642442,290.6976744,0.627,0.002157664,0.00344
16,133.22939,0.696091,-89.14778,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
4,270.36585,0.658266,45.198498,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
6,1066.30121,0.743918,-45.245699,0.926999,0.778262198,-0.839550203,-1.08,1.284914007,-1.191114
5,726.24252,0.754196,38.221226,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
3,1035.796543,0.748862,-6.57773,-0.000262,0.000234412,0.894701666,3820.0,4265.996183,1.117691
1,634.056854,0.745381,29.200055,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
2,691.428586,0.745906,14.447237,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
8,-55.864085,0.746084,-1.987401,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
0,11.416508,0.746279,57.585743,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
7,-402.287147,0.744838,117.052362,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
